"file_name","image_name_short","Name","Note","ID","x center [micron]","y center [micron]","z center [micron]","Volume [voxel]","Volume [micron^3]","N surface voxels","Surface [micron^2]","Shape complexity index","Sphere radius [micron]","Maximum span [micron]","A Coloc volume [micron^3]","A Coloc volume [% tot vol]","B Coloc volume [micron^3]","B Coloc volume [% tot vol]","A Coloc comp BG [micron^3]","A Coloc comp BG [% tot vol]","B Coloc comp BG [micron^3]","B Coloc comp BG [% tot vol]","minimum intensity (rec.C)","maximum intensity (rec.C)","average intensity 10% (rec.C)","average intensity (rec.C)","SD of intensity (rec.C)","minimum A intensity","maximum A intensity","average A intensity of hi 10%","average A intensity","SD of A intensity","minimum B intensity","maximum B intensity","average B intensity of hi 10%","average B intensity","SD of B intensity","N of found skeletons","N branches","tree length [micron]","cilia length [micron]","orientation vector x [micron]","orientation vector y [micron]","orientation vector z [micron]","cilia bending index","Intensity threshold A","Intensity threshold B","Intensity threshold Basal Stain","Integrated A intensity","Average A intensity on center","Integrated B intensity","Average B intensity on center","A Coloc center vs BG [micron]","A Coloc center vs BG [% tot l]","B Coloc center vs BG [micron]","B Coloc center vs BG [% tot l]"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"17","108.216083","4.153325","0.000000","22","0.298673","14","1.607020","0.743715","0.414670","-1.000000","0.298673","100.000000","0.298673","100.000000","0.067880","22.727273","0.298673","100.000000","4.000000","7.000000","6.500000","4.863636","0.833550","23.000000","38.000000","37.500000","28.590909","4.827097","4.000000","7.000000","6.500000","4.863636","0.833550","1","1","0.664144","0.664144","-0.439294","0.439294","0.000000","1.069036","34.538181","1.281337",NA,"116.069567","29.017392","20.591665","5.147916","0.000000","0.000000","0.878588","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"18","115.018996","29.559417","0.000000","26","0.352977","25","1.977870","0.818872","0.438416","-1.000000","0.352977","100.000000","0.352977","100.000000","0.000000","0.000000","0.352977","100.000000","4.000000","7.000000","7.000000","5.461538","1.066987","1.000000","7.000000","6.333333","3.769231","1.504864","4.000000","7.000000","7.000000","5.461538","1.066987","1","1","2.269686","2.269686","-2.269686","0.000000","0.000000","1.000000","34.538181","1.281337",NA,"42.962963","3.905724","69.833333","6.348485","0.000000","0.000000","2.416117","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"19","133.176369","90.503350","0.000000","25","0.339401","19","1.854253","0.788030","0.432721","-1.000000","0.339401","100.000000","0.339401","100.000000","0.000000","0.000000","0.339401","100.000000","4.000000","7.000000","7.000000","5.160000","1.143095","5.000000","9.000000","9.000000","6.520000","1.557776","4.000000","7.000000","7.000000","5.160000","1.143095","1","1","1.706929","1.706929","-1.464313","0.585725","0.000000","1.082312","34.538181","1.281337",NA,"60.714552","6.746061","52.067456","5.785273","0.000000","0.000000","1.976823","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"20","133.902302","182.567841","0.000000","16","0.217217","15","1.359786","0.778140","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","8.000000","7.500000","5.500000","1.211060","9.000000","15.000000","14.000000","11.875000","1.627882","4.000000","8.000000","7.500000","5.500000","1.211060","1","1","1.292758","1.292758","-1.171451","-0.146431","0.000000","1.095032","34.538181","1.281337",NA,"83.712779","11.958968","43.714038","6.244863","0.000000","0.000000","1.537529","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"21","145.939742","77.932847","0.000000","21","0.285097","19","1.730636","0.826152","0.408289","-1.000000","0.285097","100.000000","0.285097","100.000000","0.000000","0.000000","0.285097","100.000000","4.000000","6.000000","5.500000","4.476190","0.601585","9.000000","13.000000","12.000000","10.142857","1.195229","4.000000","6.000000","5.500000","4.476190","0.601585","1","1","1.512405","1.512405","-1.391098","0.292863","0.000000","1.063882","34.538181","1.281337",NA,"80.256036","10.032004","34.727468","4.340934","0.000000","0.000000","1.757176","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"22","203.233379","17.671600","0.000000","11","0.149336","10","1.236169","0.908134","0.329124","-1.000000","0.149336","100.000000","0.149336","100.000000","0.000000","0.000000","0.149336","100.000000","4.000000","5.000000","5.000000","4.545455","0.522233","9.000000","11.000000","11.000000","10.454545","0.934199","4.000000","5.000000","5.000000","4.545455","0.522233","1","1","0.633817","0.633817","-0.292863","-0.512510","0.000000","1.073751","34.538181","1.281337",NA,"41.645970","10.411492","18.742392","4.685598","0.000000","0.000000","0.878588","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"23","214.595119","69.957570","0.000000","14","0.190065","14","1.607020","1.005240","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","5.000000","5.000000","4.285714","0.468807","3.000000","5.000000","5.000000","3.571429","0.937614","4.000000","5.000000","5.000000","4.285714","0.468807","1","1","1.267635","1.267635","-0.585725","1.025019","0.000000","1.073751","34.538181","1.281337",NA,"23.693485","3.384784","29.506153","4.215165","0.000000","0.000000","1.537529","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"1","1.592441","22.458906","0.000000","20","0.271521","16","1.730636","0.853466","0.401703","-1.000000","0.271521","100.000000","0.271521","100.000000","0.000000","0.000000","0.271521","100.000000","4.000000","10.000000","9.000000","5.550000","1.605091","5.000000","7.000000","7.000000","5.900000","1.020836","4.000000","10.000000","9.000000","5.550000","1.605091","1","1","1.560497","1.560497","-1.317882","0.585725","0.000000","1.082040","29.829588","1.187462",NA,"46.403746","5.800468","51.019048","6.377381","0.000000","0.000000","1.757176","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"2","18.845713","67.226625","0.000000","15","0.203641","15","1.483403","0.886201","0.364971","-1.000000","0.203641","100.000000","0.203641","100.000000","0.000000","0.000000","0.203641","100.000000","4.000000","7.000000","6.500000","4.800000","0.941124","7.000000","11.000000","11.000000","9.533333","1.407463","4.000000","7.000000","6.500000","4.800000","0.941124","1","1","1.585621","1.585621","-1.464313","0.146431","0.000000","1.077469","29.829588","1.187462",NA,"76.953521","9.619190","40.158095","5.019762","0.000000","0.000000","1.757176","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3_zstack_histogram_equalized_CQP_CQs",3,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3_zstack_histogram_equalized_CQP.tif",NA,"3","108.505618","141.891962","0.000000","13","0.176489","10","0.988935","0.649939","0.347971","-1.000000","0.176489","100.000000","0.176489","100.000000","0.000000","0.000000","0.176489","100.000000","4.000000","7.000000","7.000000","5.076923","1.115164","3.000000","5.000000","5.000000","3.461538","0.877058","4.000000","7.000000","7.000000","5.076923","1.115164","1","1","0.249974","0.249974","-0.219647","-0.073216","0.000000","1.079669","29.829588","1.187462",NA,"6.575966","3.287983","11.290996","5.645498","0.000000","0.000000","0.439294","100.000000"
"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4_zstack_histogram_equalized_CQP_CQs",4,"190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4_zstack_histogram_equalized_CQP.tif",NA,"2","2.040887","15.750520","0.000000","24","0.325825","19","2.101487","0.917740","0.426873","-1.000000","0.325825","100.000000","0.325825","100.000000","0.000000","0.000000","0.325825","100.000000","4.000000","7.000000","6.500000","4.958333","0.907896","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","7.000000","6.500000","4.958333","0.907896","1","1","1.596028","1.596028","-1.171451","1.025019","0.000000","1.025338","1.000000","1.151883",NA,"8.000000","1.000000","41.033489","5.129186","0.000000","0.000000","1.757176","100.000000"
