fileName;cilium_number_clemens;cilium_number_kai;horizontal_length_in_pixels;horizontal_length_in_um;horizontal_scaling_in_um;researcher;vertical_scaling_in_um;z_lower;z_upper;zstack_layers;comments;vertical_length_in_layers;vertical_length_in_um;total_length_in_um
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;5;6;16,95144720960429;3,723335247091870;0,219647042583026;clemens;0,281399093816734;8;19;12;NA;12;3,37678912580081;5,02652267102848
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;6;3;17,98657404018689;3,950697794127680;0,219647042583026;clemens;0,281399093816734;5;15;11;NA;11;3,09539003198407;5,01890949416621
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;7;4;13,64787583923212;2,997715565627670;0,219647042583026;clemens;0,281399093816734;7;19;13;NA;13;3,65818821961754;4,72954962576301
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;8;7;12,08207608401804;2,653792280117670;0,219647042583026;clemens;0,281399093816734;9;22;14;NA;14;3,93958731343428;4,75004859619188
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;9;8;9,44432700090376;2,074418494935530;0,219647042583026;clemens;0,281399093816734;11;20;10;NA;10;2,81399093816734;3,49596297065894
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;10;11;14,27218667548882;3,134843594463990;0,219647042583026;clemens;0,281399093816734;7;18;12;NA;12;3,37678912580081;4,60759689663478
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;11;10;13,49470603421996;2,964072270943730;0,219647042583026;clemens;0,281399093816734;8;19;12;NA;12;3,37678912580081;4,49315359491573
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;12;9;12,56682139604132;2,760265154309570;0,219647042583026;clemens;0,281399093816734;9;17;9;NA;9;2,53259184435061;3,74607596988727
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;13;14;13,92757537969303;3,059150742501740;0,219647042583026;clemens;0,281399093816734;8;16;9;NA;9;2,53259184435061;3,97145121025302
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;14;16;10,35338109025256;2,274089537209000;0,219647042583026;clemens;0,281399093816734;8;18;11;NA;11;3,09539003198407;3,84095335474799
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;15;13;11,17195148575227;2,453886103726530;0,219647042583026;clemens;0,281399093816734;12;20;9;NA;9;2,53259184435061;3,52641155569417
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;16;15;15,49521095371086;3,403477260182700;0,219647042583026;clemens;0,281399093816734;8;20;13;NA;13;3,65818821961754;4,99659869418481
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;17;12;19,38517474772927;4,257896303293890;0,219647042583026;clemens;0,281399093816734;9;20;12;NA;12;3,37678912580081;5,43437077587924
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;18;20;13,45792415851159;2,955993240723730;0,219647042583026;clemens;0,281399093816734;5;18;14;NA;14;3,93958731343428;4,92526590544883
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;19;21;8,62862242771118;1,895251397812330;0,219647042583026;clemens;0,281399093816734;9;21;13;NA;13;3,65818821961754;4,11999015909725
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;20;18;14,42017358598712;3,167348481695940;0,219647042583026;clemens;0,281399093816734;7;18;12;NA;12;3,37678912580081;4,62977334268408
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;21;19;15,17637195198500;3,333445216393490;0,219647042583026;clemens;0,281399093816734;11;20;10;NA;10;2,81399093816734;4,36238489943111
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;22;22;13,48144884948796;2,961160369524370;0,219647042583026;clemens;0,281399093816734;10;20;11;NA;11;3,09539003198407;4,28367951464020
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;23;17;18,85180694257188;4,140743642282070;0,219647042583026;clemens;0,281399093816734;11;22;12;NA;12;3,37678912580081;5,34307614686764
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;24;NA;16,05259419923174;3,525904841646690;0,219647042583026;clemens;0,281399093816734;13;20;8;at border;8;2,25119275053387;4,18328504316928
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;25;23;19,43948167714294;4,269824659731370;0,219647042583026;clemens;0,281399093816734;10;23;14;NA;14;3,93958731343428;5,80962570438255
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;26;NA;7,12746667828061;1,565526976993400;0,219647042583026;clemens;0,281399093816734;12;17;6;at border;6;1,68839456290040;2,30250969937713
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;1;1;13,69132937300102;3,007260005809790;0,219647042583026;clemens;0,281399093816734;3;13;11;NA;11;3,09539003198407;4,31567517228179
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;2;2;10,08191450072850;2,214462703659940;0,219647042583026;clemens;0,281399093816734;6;12;7;NA;7;1,96979365671714;2,96376991616150
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;3;3;8,21720755488141;1,804885337720600;0,219647042583026;clemens;0,281399093816734;5;16;12;NA;12;3,37678912580081;3,82887919402603
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;4;5;14,97148983276215;3,288443464828050;0,219647042583026;clemens;0,281399093816734;3;14;12;NA;12;3,37678912580081;4,71344515418360
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;5;6;13,09055002664137;2,875300599136930;0,219647042583026;clemens;0,281399093816734;3;13;11;NA;11;3,09539003198407;4,22478318798770
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;6;29;9,13906450354737;2,007368490179690;0,219647042583026;clemens;0,281399093816734;6;13;8;NA;8;2,25119275053387;3,01618916108101
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;7;7;11,09617051058609;2,437241036647220;0,219647042583026;clemens;0,281399093816734;6;18;13;NA;13;3,65818821961754;4,39573485561468
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi;8;9;16,40305260881935;3,602881994860960;0,219647042583026;clemens;0,281399093816734;4;12;9;NA;9;2,53259184435061;4,40395051277424
